Task_ID,Developer_ID,Task_Complexity,Work_Hours,Task_Duration,Errors,Stress_Level,Heart_Rate,Sleep_Quality,Multitasking,Deadline_Pressure,Cognitive_Strain
4765,148,High,11,1.150770381,1,Low,73,Poor,No,High,135
4766,175,High,7,1.163256914,0,Medium,92,Average,Yes,Low,125
4767,170,Medium,5,2.9277733,0,Low,97,Good,No,Low,75
4768,102,High,7,1.923048935,1,Low,71,Average,No,Medium,115
4769,109,Medium,6,3.236886471,3,High,62,Good,Yes,Medium,150
4770,197,Medium,11,2.981328235,1,Medium,99,Good,No,Low,135
4771,188,High,4,1.172174182,0,Low,88,Average,Yes,High,90
4772,134,Medium,7,2.47020922,2,Medium,81,Good,Yes,Medium,125
4773,179,Low,8,3.100180961,4,Medium,93,Average,Yes,Medium,130
4774,101,High,9,2.715650232,0,Low,65,Poor,Yes,High,115
4775,123,High,5,2.600057778,1,Medium,94,Average,No,Medium,125
4776,173,High,7,3.088638106,2,Medium,98,Average,No,High,145
4777,137,Medium,11,0.698732587,0,High,75,Good,Yes,High,145
4778,121,Medium,5,3.059976816,1,Medium,90,Good,Yes,Medium,105
4779,125,High,4,1.454293421,0,Low,74,Average,Yes,Medium,90
4780,142,Low,5,2.501552891,1,Low,60,Poor,No,Medium,65
4781,154,Medium,5,1.348067481,1,Medium,79,Poor,Yes,Low,105
4782,138,Low,8,3.435861503,0,Low,82,Average,No,Low,70
4783,190,Medium,5,2.18195774,2,High,79,Average,No,Low,135
4784,128,Medium,7,2.750294242,0,Low,91,Average,No,Low,85
4785,119,Low,11,3.279287152,0,Low,84,Average,Yes,High,85
4786,190,Low,5,3.633603393,2,Low,67,Average,Yes,Medium,75
4787,140,Medium,11,3.06221734,0,Medium,92,Average,No,Medium,125
4788,153,Low,6,1.020690017,4,Medium,89,Average,No,Low,120
4789,119,Low,5,3.490863294,4,Low,62,Average,No,Low,95
4790,118,High,6,2.665022706,4,High,83,Average,No,Medium,180
4791,183,Medium,9,2.633074154,1,Low,71,Poor,No,Low,105
4792,198,Medium,5,3.724691959,3,Low,90,Good,No,Medium,105
4793,165,High,10,1.370910445,0,Low,66,Average,No,Medium,120
4794,129,Low,9,1.338556665,3,High,99,Poor,No,High,145
4795,152,Medium,11,2.296177441,4,Medium,76,Average,No,High,165
4796,133,Medium,10,3.128020733,2,Medium,69,Poor,Yes,Medium,140
4797,121,High,5,2.065342479,4,Low,74,Average,Yes,High,135
4798,166,High,7,2.718619865,0,Medium,80,Average,Yes,High,125
4799,105,High,10,2.083836535,3,Medium,80,Good,Yes,Low,170
4800,178,High,6,2.636355132,3,Low,88,Average,No,High,130
4801,126,Low,11,3.377918059,1,Low,60,Good,No,High,95
4802,109,Low,9,1.131668436,2,High,80,Average,Yes,Low,135
4803,172,Medium,9,2.933824869,4,Low,64,Average,Yes,Low,135
4804,196,Low,6,3.255990088,2,Medium,74,Average,No,Low,100
4805,195,High,8,2.064889926,0,Low,85,Average,No,Medium,110
4806,147,Medium,5,1.63131752,1,Medium,70,Good,No,High,105
4807,169,Low,5,0.547405134,4,Low,80,Poor,No,Medium,95
4808,158,High,7,3.289867578,0,Low,65,Good,No,Low,105
4809,199,Low,8,1.647785307,2,Medium,63,Poor,Yes,Low,110
4810,158,Medium,8,1.750583143,1,High,80,Poor,No,Medium,140
4811,101,Medium,10,1.676021571,4,High,76,Average,No,Low,180
4812,128,Medium,11,2.245587658,2,Low,90,Average,No,Low,125
4813,167,Medium,7,2.958748506,4,Low,82,Average,Yes,High,125
4814,164,Low,9,3.201520959,1,Medium,91,Average,No,High,105
4815,182,Medium,6,1.873997521,1,Medium,95,Average,Yes,High,110
4816,125,High,9,2.820857123,2,Medium,93,Average,No,High,155
4817,188,High,4,3.022394876,4,Medium,65,Poor,No,High,150
4818,109,Medium,7,1.539210661,3,Medium,97,Average,Yes,Low,135
4819,152,Medium,6,0.838175143,0,Medium,81,Poor,No,Medium,100
4820,178,High,9,3.631330022,1,Low,92,Poor,No,Medium,125
4821,158,High,9,2.869905901,4,Medium,70,Good,No,High,175
4822,121,Low,8,2.768386431,2,Medium,82,Good,No,High,110
4823,150,Medium,7,0.706158803,2,High,95,Poor,Yes,High,145
4824,147,High,4,3.362555701,1,Low,87,Average,Yes,Medium,100
4825,120,Medium,5,2.481189546,1,Low,78,Poor,Yes,Low,85
4826,121,Low,7,3.467595461,3,High,72,Good,No,Medium,135
4827,199,Medium,11,3.910964143,2,Medium,72,Average,Yes,Low,145
4828,197,Low,4,3.849851123,4,High,67,Good,Yes,High,130
4829,129,Medium,11,3.496312712,0,Medium,72,Poor,Yes,Medium,125
4830,124,Medium,4,0.538315808,0,High,94,Good,Yes,Low,110
4831,127,High,11,3.600045229,3,Low,86,Average,No,Medium,155
4832,164,Medium,7,0.762718098,4,Low,70,Average,Yes,Low,125
4833,144,Low,6,3.479178896,0,High,80,Average,No,High,100
4834,167,Low,7,1.48060924,0,High,67,Average,No,Medium,105
4835,106,High,9,2.635239185,4,Medium,85,Average,Yes,Medium,175
4836,148,Low,10,0.633238809,4,Medium,89,Poor,No,Low,140
4837,108,Medium,8,3.199135936,1,High,81,Average,No,Medium,140
4838,135,Low,9,0.890971428,0,Low,98,Good,No,Low,75
4839,182,High,4,1.937408601,0,Medium,69,Average,No,Medium,110
4840,100,Medium,4,3.361061008,3,Low,85,Average,No,High,100
4841,109,Medium,5,2.933721488,1,Low,86,Good,Yes,Low,85
4842,135,Medium,4,0.521149439,1,Medium,81,Good,Yes,Medium,100
4843,172,High,10,1.910613171,0,High,72,Average,No,Medium,160
4844,145,Medium,5,0.646746309,2,Medium,98,Poor,No,High,115
4845,131,High,4,2.857249513,2,High,66,Poor,Yes,Low,150
4846,131,High,4,3.891319721,4,Low,71,Average,No,High,130
4847,105,High,7,2.793414418,1,Low,72,Average,Yes,Low,115
4848,147,Medium,7,1.285303509,0,Low,71,Good,Yes,Low,85
4849,137,High,8,1.743315612,0,Low,71,Poor,Yes,High,110
4850,116,Low,9,3.918276945,0,Low,97,Good,Yes,High,75
4851,173,Medium,6,1.284183442,3,Low,62,Poor,Yes,Medium,110
4852,126,High,8,2.465351756,2,Medium,67,Average,No,Medium,150
4853,153,Low,4,1.90158833,3,Low,90,Good,Yes,Low,80
4854,149,Low,8,3.189103543,0,Medium,72,Average,No,High,90
4855,134,Medium,7,3.535862452,0,High,67,Average,No,Medium,125
4856,184,Medium,9,1.69293046,1,Medium,96,Average,No,High,125
4857,124,Medium,4,2.811387273,1,High,83,Good,No,Medium,120
4858,127,High,11,2.421666941,2,High,87,Poor,Yes,Medium,185
4859,114,High,4,1.474555715,4,Low,63,Average,No,High,130
4860,103,Medium,8,1.45179281,0,Medium,75,Average,Yes,High,110
4861,192,Low,9,2.385210766,1,Medium,77,Poor,Yes,High,105
4862,172,High,11,1.039010057,2,Low,63,Average,Yes,Low,145
4863,126,Low,10,3.337834638,3,High,99,Poor,Yes,High,150
4864,125,Low,5,0.741516937,0,Medium,92,Good,No,Low,75
4865,118,Low,10,0.831010702,4,Low,86,Average,No,Medium,120
4866,191,Medium,11,1.697792081,2,Medium,95,Average,No,High,145
4867,116,Low,11,0.913321154,4,Medium,63,Good,No,Medium,145
4868,142,Low,6,2.164950074,0,Medium,95,Good,No,Medium,80
4869,140,Medium,11,1.898865617,2,Low,72,Good,Yes,High,125
4870,141,Low,9,3.026334286,1,Medium,73,Good,No,Medium,105
4871,149,Medium,8,3.835514543,4,Medium,96,Poor,No,High,150
4872,183,High,10,3.137455047,3,High,65,Average,No,Low,190
4873,139,High,8,1.12807032,3,High,73,Average,Yes,Medium,180
4874,138,Low,6,3.774324499,4,Medium,62,Average,Yes,Medium,120
4875,122,Low,4,1.872467014,0,Low,84,Good,No,Medium,50
4876,195,High,4,2.159662763,0,Low,93,Good,No,High,90
4877,151,Low,5,1.975516831,0,Low,65,Good,Yes,High,55
4878,146,High,8,1.481914582,3,Medium,99,Average,No,Medium,160
4879,162,Low,6,3.632655007,3,Low,60,Good,No,Low,90
4880,196,High,8,1.662836031,1,Medium,67,Average,Yes,Low,140
4881,168,Medium,7,2.525087644,0,Low,76,Average,Yes,Low,85
4882,142,Medium,8,1.340117545,3,Medium,72,Average,Yes,High,140
4883,147,High,8,3.290813812,3,Low,78,Good,No,Medium,140
4884,133,Medium,7,3.209695308,0,Low,94,Average,No,High,85
4885,139,Medium,7,1.537092485,0,Medium,92,Poor,No,High,105
4886,174,Medium,10,2.885439256,3,Medium,92,Poor,No,High,150
4887,160,High,11,2.963557366,4,Medium,98,Good,No,High,185
4888,149,Low,11,2.468789956,3,Medium,97,Poor,No,Medium,135
4889,166,Low,6,2.602094338,1,High,97,Average,Yes,Medium,110
4890,161,Medium,10,2.510591234,2,Low,68,Average,Yes,High,120
4891,157,Low,4,0.786525414,0,Low,96,Good,No,Medium,50
4892,132,Medium,5,2.845928706,1,Medium,60,Average,No,Medium,105
4893,174,Low,10,2.144212534,4,High,95,Poor,No,Low,160
4894,115,Medium,7,2.034600482,2,Medium,97,Average,No,Medium,125
4895,181,Low,4,3.509997266,3,Medium,61,Poor,Yes,Low,100
4896,193,Medium,11,0.581293497,0,Low,69,Average,Yes,Medium,105
4897,147,Low,6,1.379602213,3,Medium,82,Good,No,Medium,110
4898,109,Low,9,0.924912249,1,Medium,68,Good,Yes,Low,105
4899,181,Low,8,0.623693656,0,Medium,70,Poor,Yes,High,90
4900,137,High,6,1.464869492,3,Medium,95,Average,Yes,Medium,150
4901,118,Low,6,3.959666955,0,Low,97,Average,Yes,High,60
4902,135,High,7,1.445802106,1,Low,94,Average,Yes,High,115
4903,158,Low,5,2.822970369,3,Low,72,Good,No,Medium,85
4904,162,Low,10,0.914046115,2,Medium,78,Average,No,Medium,120
4905,176,Medium,7,2.606466705,4,Low,94,Good,Yes,High,125
4906,145,Medium,8,3.945685191,3,Medium,89,Average,No,Medium,140
4907,102,High,7,1.521431332,0,Medium,77,Poor,No,Low,125
4908,173,High,8,3.468264657,3,Low,71,Average,Yes,Low,140
4909,164,High,7,3.991499831,0,Medium,71,Average,No,Medium,125
4910,190,Medium,9,2.559939311,1,High,80,Average,Yes,Low,145
4911,107,Medium,11,1.582903851,4,Medium,71,Average,Yes,Medium,165
4912,150,Medium,5,2.85735941,0,Medium,87,Average,Yes,Low,95
4913,180,High,9,3.456968722,3,Medium,88,Good,Yes,High,165
4914,172,Medium,4,1.09972585,1,Low,98,Average,Yes,High,80
4915,105,Medium,11,2.083805173,2,Low,63,Average,Yes,Low,125
4916,188,Low,11,1.617156985,3,Low,90,Poor,Yes,Low,115
4917,138,Low,11,1.491756489,4,Low,83,Average,No,Medium,125
4918,159,High,5,3.512874413,1,Medium,77,Good,Yes,Low,125
4919,127,Medium,10,1.975789024,3,Low,85,Average,Yes,Low,130
4920,196,Medium,7,1.686767196,0,High,79,Poor,No,High,125
4921,153,Low,11,2.612286895,0,High,67,Average,Yes,Low,125
4922,136,High,6,1.267905529,0,Medium,92,Good,No,Medium,120
4923,108,Low,4,1.304627217,3,Medium,63,Average,Yes,Low,100
4924,181,High,11,2.321010558,4,Low,97,Average,No,Low,165
4925,155,Low,6,1.93245455,0,Medium,81,Average,Yes,Medium,80
4926,158,High,11,1.532438344,3,High,95,Average,Yes,Low,195
4927,184,High,9,0.688828963,3,Low,90,Poor,No,Low,145
4928,101,Low,10,2.322709835,4,Low,67,Average,No,Medium,120
4929,160,Medium,5,3.35813222,1,Low,68,Good,Yes,Medium,85
4930,157,Medium,10,3.479820219,1,Medium,77,Poor,No,Medium,130
4931,159,Low,4,1.324039929,3,Low,94,Good,No,Low,80
4932,139,High,9,2.598744214,1,Medium,83,Good,No,Medium,145
4933,135,Medium,7,3.495584583,2,Medium,76,Good,Yes,Low,125
4934,136,Medium,6,1.930540749,4,Low,60,Average,Yes,High,120
4935,178,Low,7,3.762478861,3,Medium,98,Average,No,Low,115
4936,191,Medium,8,3.660424852,1,Low,74,Good,No,Low,100
4937,117,High,10,1.228468641,1,Low,72,Good,No,Low,130
4938,197,Medium,4,1.406376915,4,Low,82,Poor,Yes,Medium,110
4939,162,High,6,1.131546995,0,Medium,88,Poor,Yes,High,120
4940,121,High,5,1.18619023,1,High,90,Good,Yes,Medium,145
4941,110,Low,11,3.677517305,4,Low,96,Good,No,Medium,125
4942,157,Low,5,3.758982682,0,Low,87,Average,No,High,55
4943,156,High,5,0.681640344,3,High,91,Good,Yes,Low,165
4944,176,Medium,9,2.577611745,0,Medium,66,Average,Yes,Low,115
4945,103,Low,5,2.47481047,1,Low,73,Poor,No,Medium,65
4946,185,Low,6,1.866916764,3,Medium,73,Average,Yes,High,110
4947,106,Medium,11,2.710941575,3,High,91,Average,No,Medium,175
4948,160,High,10,3.815787389,0,Low,68,Average,Yes,Medium,120
4949,153,Low,10,1.09589209,3,Low,65,Good,No,High,110
4950,187,Low,10,0.921438184,0,Low,74,Average,No,High,80
4951,167,High,9,0.616866998,0,Medium,89,Average,No,High,135
4952,191,High,8,1.773416577,0,Low,89,Average,No,Low,110
4953,178,Medium,5,1.68169967,4,High,75,Average,Yes,Medium,155
4954,100,High,10,2.007868909,1,Medium,82,Average,No,High,150
4955,154,Medium,5,2.261585108,3,Medium,90,Average,Yes,High,125
4956,102,High,11,3.152383979,2,Low,71,Average,Yes,Medium,145
4957,177,Medium,11,1.872396867,1,High,80,Average,Yes,High,155
4958,137,Low,9,1.657145883,2,Medium,62,Poor,Yes,Low,115
4959,100,High,5,3.394075871,0,Medium,62,Average,Yes,Low,115
4960,137,Medium,8,3.474288347,3,High,97,Good,Yes,Medium,160
4961,184,High,9,1.314680875,1,High,81,Good,No,High,165
4962,128,Medium,9,1.601351379,2,Medium,80,Good,Yes,High,135
4963,104,High,4,3.387907298,2,Medium,75,Good,No,Medium,130
4964,173,High,9,0.777928855,2,Low,77,Average,No,High,135
4965,191,Low,5,1.640463731,1,High,63,Poor,No,Medium,105
4966,120,High,9,2.069225375,4,High,79,Average,No,High,195
4967,170,Medium,5,1.154750653,0,Low,72,Average,Yes,High,75
4968,166,High,5,1.129699688,3,Medium,90,Poor,No,High,145
4969,146,Medium,10,1.987017203,2,Medium,61,Poor,Yes,Low,140
4970,183,High,9,3.140826037,1,Low,89,Poor,No,Medium,125
4971,182,Medium,4,3.440815428,2,Medium,90,Poor,No,Medium,110
4972,134,Low,5,3.927322824,1,Low,87,Poor,No,Low,65
4973,167,Low,10,0.758944175,4,Medium,68,Poor,Yes,Low,140
4974,168,Medium,4,1.258387704,2,Low,70,Average,Yes,High,90
4975,100,High,4,3.148204448,2,Medium,94,Average,Yes,Medium,130
4976,167,Medium,9,2.392095471,3,Low,96,Good,No,High,125
4977,111,Medium,7,1.646879209,1,Low,76,Good,Yes,Low,95
4978,159,Low,10,1.219563814,1,Low,85,Good,No,Medium,90
4979,126,Medium,7,1.481671431,4,Medium,63,Average,No,High,145
4980,155,Low,5,2.002511326,2,Low,92,Good,Yes,Low,75
4981,122,High,6,1.120029268,3,Medium,76,Average,Yes,Medium,150
4982,124,High,7,3.874790846,0,Medium,67,Poor,No,Low,125
4983,120,Medium,10,0.876559556,3,Medium,85,Average,No,Low,150
4984,160,Low,9,3.949521021,3,Medium,79,Good,Yes,High,125
4985,162,Low,10,3.446626501,3,Low,97,Average,No,Medium,110
4986,151,Medium,9,1.981030661,3,Low,92,Good,No,High,125
4987,187,Medium,7,3.08935717,2,Low,99,Good,Yes,Low,105
4988,124,High,6,2.850303353,3,Medium,76,Average,Yes,Low,150
4989,154,Low,8,1.246504213,1,Medium,68,Good,No,Low,100
4990,145,High,5,1.686745301,1,Low,79,Poor,No,Low,105
4991,131,Medium,10,2.29592897,3,Medium,67,Good,Yes,Low,150
4992,154,Medium,8,2.73245463,1,Low,65,Average,Yes,Medium,100
4993,195,Medium,8,2.400132435,2,Low,68,Good,Yes,High,110
4994,104,Low,4,2.155456114,0,Medium,70,Average,No,Medium,70
4995,135,Medium,4,2.051032957,3,Low,64,Average,Yes,Low,100
4996,148,High,5,2.243925748,1,Medium,67,Good,Yes,Medium,125
4997,157,Medium,6,2.020230319,1,High,94,Good,Yes,Medium,130
4998,138,High,4,2.394655271,2,Low,84,Average,No,Medium,110
4999,179,Medium,10,3.607948547,2,Medium,95,Good,No,Low,140
5000,196,Low,10,2.714902596,0,High,98,Poor,Yes,High,120
5001,184,Medium,7,3.029173062,4,Low,65,Poor,No,Medium,125
5002,160,Medium,10,2.591190968,4,Low,83,Average,Yes,Medium,140
5003,108,Medium,5,2.750561888,4,Low,80,Poor,Yes,Medium,115
5004,105,Low,9,2.5242244,0,Medium,95,Average,Yes,Low,95
5005,134,Medium,8,0.594032828,3,Medium,77,Good,Yes,Low,140
5006,138,Low,10,3.998594338,4,Medium,60,Good,No,High,140
5007,121,Low,5,0.617632341,4,Medium,88,Average,Yes,High,115
5008,140,Medium,9,1.883018029,1,Medium,76,Poor,Yes,Low,125
5009,104,Medium,9,0.867904874,1,Low,64,Average,Yes,Medium,105
5010,141,High,4,0.839249577,3,High,65,Average,No,Low,160
5011,186,Medium,9,3.277344331,2,Low,67,Poor,Yes,Low,115
5012,180,High,6,1.990740228,0,Low,84,Poor,No,High,100
5013,175,Medium,9,3.303985479,4,High,78,Good,Yes,Medium,175
5014,186,High,9,1.454752647,0,High,98,Good,No,High,155
5015,179,Low,8,1.397619771,1,Medium,68,Good,No,Medium,100
5016,166,High,6,1.379309836,0,Low,87,Average,No,High,100
5017,129,Medium,5,2.656509692,1,High,90,Good,No,Medium,125
5018,156,High,6,3.352497864,0,Medium,60,Good,Yes,Medium,120
5019,185,Medium,6,2.082913535,1,Medium,69,Average,Yes,Medium,110
5020,172,Low,5,1.827371117,0,High,81,Average,No,High,95
5021,128,Medium,8,3.90752844,4,Low,60,Good,No,Low,130
5022,136,Low,10,0.908639126,4,Medium,72,Average,Yes,Medium,140
5023,186,Medium,11,2.203214387,3,Medium,73,Average,Yes,Low,155
5024,112,Low,9,1.929707136,0,Medium,82,Average,No,Medium,95
5025,131,Medium,6,0.843443088,2,Low,98,Average,No,Medium,100
5026,145,High,6,1.438701267,3,Low,87,Poor,Yes,High,130
5027,122,Medium,10,0.599544244,0,Medium,88,Good,Yes,High,120
5028,144,High,5,3.569340011,2,Low,99,Average,No,Low,115
5029,116,Medium,7,2.627473351,4,Low,92,Average,No,Low,125
5030,184,Medium,10,3.352564743,4,Low,61,Good,No,Medium,140
5031,165,High,6,2.325440583,4,Low,92,Average,Yes,Low,140
5032,105,High,4,2.598284403,2,Low,83,Good,Yes,Medium,110
5033,117,High,9,2.952990672,1,Low,71,Good,Yes,Low,125
5034,193,Low,9,3.678040696,0,High,99,Average,No,High,115
5035,121,Medium,10,0.821131607,3,Low,87,Average,No,Medium,130
5036,132,Low,8,1.658319382,3,Medium,94,Average,No,Medium,120
5037,129,Medium,10,2.981591667,4,Medium,69,Good,Yes,Low,160
5038,180,Medium,6,3.854226971,1,Medium,93,Average,No,Medium,110
5039,131,High,5,3.932826,0,Low,64,Average,Yes,Medium,95
5040,141,High,4,2.733360532,0,High,77,Good,No,Medium,130
5041,177,Medium,10,1.177594672,3,Medium,65,Average,No,Medium,150
5042,109,Low,5,0.91723119,3,Low,70,Average,Yes,Low,85
5043,135,High,10,3.811152755,3,Medium,60,Good,No,Low,170
5044,133,Low,6,2.018746913,0,Low,82,Average,No,Medium,60
5045,172,Medium,4,1.181856116,3,Low,63,Average,No,Low,100
5046,127,Low,8,3.768623805,0,Medium,66,Good,No,Low,90
5047,110,Medium,8,0.86583495,4,Low,76,Average,Yes,Low,130
5048,177,High,10,3.053498839,1,Medium,70,Average,Yes,High,150
5049,138,Low,11,2.688420596,3,High,86,Good,No,High,155
5050,146,Medium,8,0.807071325,0,Low,71,Average,Yes,High,90
5051,118,Medium,11,1.685620785,4,Low,93,Good,Yes,High,145
5052,114,High,11,1.024757413,2,Medium,67,Average,Yes,Medium,165
5053,127,High,7,2.615745074,4,Medium,82,Poor,No,High,165
5054,123,Low,5,2.169895611,1,Medium,85,Average,Yes,Low,85
5055,171,Low,6,0.514962936,4,High,93,Poor,Yes,Medium,140
5056,108,Medium,4,3.914986982,3,High,91,Average,Yes,High,140
5057,146,Medium,10,1.723546275,3,Medium,65,Good,Yes,High,150
5058,132,Medium,10,1.403715375,2,Low,60,Poor,Yes,Medium,120
5059,161,Low,9,1.278550345,0,Medium,63,Average,No,Medium,95
5060,196,Low,9,1.055855637,4,Medium,84,Average,No,Medium,135
5061,118,Medium,5,3.996979767,2,Medium,67,Average,Yes,Medium,115
5062,166,Low,6,1.532883138,3,Low,99,Average,No,Medium,90
5063,173,High,7,1.91929724,0,Medium,79,Average,No,High,125
5064,139,Low,6,3.549745707,0,Medium,73,Average,No,High,80
5065,146,Low,5,2.746606262,1,Low,92,Average,Yes,Medium,65
5066,164,High,6,1.790430441,3,High,62,Poor,Yes,Low,170
5067,128,Medium,9,3.644149526,0,High,74,Average,Yes,High,135
5068,149,High,9,3.124034708,1,Medium,86,Poor,No,High,145
5069,197,Low,4,1.297651776,1,Medium,78,Average,No,Low,80
5070,112,Medium,7,2.753086481,3,Low,60,Poor,Yes,Medium,115
5071,100,High,9,3.728394744,0,Medium,94,Good,No,High,135
5072,133,Medium,4,2.237613075,0,Medium,92,Good,Yes,High,90
5073,192,High,7,3.06764341,4,Medium,76,Good,No,Medium,165
5074,147,Medium,9,3.898863104,0,Low,72,Good,No,High,95
5075,176,Medium,7,2.916449493,1,Medium,71,Good,No,High,115
5076,147,Medium,11,0.858535414,2,High,98,Average,No,Medium,165
5077,148,Medium,6,1.355958428,3,Low,85,Good,Yes,High,110
5078,163,Low,4,2.582837531,2,Low,86,Good,No,Low,70
5079,160,Medium,7,1.464445354,0,Medium,83,Average,No,High,105
5080,128,Medium,10,3.851395969,1,Medium,76,Good,Yes,High,130
5081,138,Medium,7,1.918732119,2,Low,70,Good,No,Medium,105
5082,187,High,6,2.10030642,3,High,81,Poor,Yes,Medium,170
5083,125,Medium,9,2.955607327,4,Low,67,Good,Yes,Low,135
5084,116,High,9,2.33487406,2,High,91,Average,No,Low,175
5085,170,Low,10,1.837510884,4,Low,88,Good,Yes,High,120
5086,112,Medium,5,0.768232563,0,Low,91,Poor,Yes,High,75
5087,168,High,5,2.587559563,0,High,99,Poor,Yes,High,135
5088,125,Medium,9,3.536530108,3,High,64,Good,No,High,165
5089,148,Medium,11,2.900168546,4,High,72,Average,No,Low,185
5090,166,Low,10,1.835232535,4,Low,84,Good,No,High,120
5091,106,Medium,8,0.947041226,3,Medium,69,Good,Yes,High,140
5092,157,Low,8,3.357183654,2,Low,85,Good,Yes,Medium,90
5093,148,High,10,3.796119268,3,Low,85,Good,Yes,High,150
5094,152,Medium,7,1.858955468,0,Low,80,Good,No,Low,85
5095,164,High,9,3.050247662,4,Low,82,Average,Yes,Medium,155
5096,161,Medium,5,1.93767204,1,High,71,Average,Yes,Low,125
5097,116,Medium,7,2.257934286,1,Low,98,Good,No,High,95
5098,142,Medium,4,3.427667332,0,Medium,84,Average,No,Medium,90
5099,124,High,10,0.791985198,4,Medium,71,Average,No,Medium,180
5100,102,High,10,2.356173721,4,Low,95,Good,Yes,High,160
5101,178,Low,11,1.251170961,3,High,91,Good,No,Low,155
5102,128,Medium,5,1.689320809,2,Low,77,Good,Yes,Low,95
5103,131,Medium,5,2.755500886,3,High,79,Average,No,Medium,145
5104,125,Low,5,0.595299443,1,High,61,Good,Yes,Low,105
5105,115,Medium,10,2.578387846,4,High,92,Average,No,High,180
5106,124,High,8,1.492047838,2,Medium,76,Average,Yes,Medium,150
5107,153,Medium,6,2.843195263,3,Low,95,Poor,No,Low,110
5108,127,High,11,0.995534732,2,Low,89,Average,No,Low,145
5109,172,Medium,6,3.075340613,1,Medium,68,Good,Yes,Medium,110
5110,155,Medium,11,2.759739019,2,Low,90,Good,Yes,High,125
5111,164,Low,10,3.899346415,4,High,98,Average,No,Medium,160
5112,192,High,8,3.689323771,2,Medium,80,Average,Yes,Low,150
5113,185,High,11,1.491560021,2,Low,81,Poor,No,Medium,145
5114,179,Medium,9,0.595608005,3,Low,76,Poor,Yes,Low,125
5115,140,Low,9,2.793789964,2,Low,62,Good,No,High,95
5116,150,Low,10,2.610105862,2,Medium,91,Good,Yes,Medium,120
5117,170,Low,10,0.596000691,1,Low,92,Average,No,Medium,90
5118,177,Medium,8,0.929371352,2,Medium,69,Average,Yes,Medium,130
5119,128,High,8,2.546455966,3,Medium,64,Good,Yes,Low,160
5120,182,Low,9,3.691395424,3,Low,63,Average,Yes,Low,105
5121,118,High,6,3.672750968,4,Medium,97,Poor,No,Medium,160
5122,165,Medium,7,1.030197691,1,Medium,91,Poor,Yes,Low,115
5123,140,Medium,8,1.846008812,0,Medium,97,Average,Yes,Medium,110
5124,144,High,7,0.651210025,4,High,79,Average,No,Medium,185
5125,114,Low,7,2.142451462,2,Low,68,Average,Yes,Medium,85
5126,102,High,4,3.135792109,1,Medium,74,Good,No,Low,120
5127,110,Low,6,3.26490449,4,High,67,Average,No,High,140
5128,152,Medium,11,2.246463133,3,Low,93,Average,Yes,High,135
5129,145,High,10,0.835543861,1,Medium,89,Average,Yes,High,150
5130,129,High,7,1.834773913,1,Medium,69,Average,Yes,Medium,135
5131,156,Medium,10,3.76235686,2,Medium,73,Good,Yes,Low,140
5132,117,Medium,10,1.303643948,1,Low,93,Poor,No,Medium,110
5133,150,High,6,1.619140575,1,Medium,81,Average,No,Medium,130
5134,147,High,6,3.113895114,0,Low,72,Poor,No,High,100
5135,165,Low,4,3.067532761,2,Medium,88,Poor,Yes,High,90
